WOJ;POW;GMI;NAZWA;STAN_NA
18;15;2;Zagrody;01.01.2023
18;15;2;Zarzecze;01.01.2023
18;15;2;Kozia;01.01.2023
18;15;2;Ocieszyn;01.01.2023
18;15;2;Wiktorzec;01.01.2023
18;15;2;Skrzyszów;01.01.2023
18;15;2;Borek;01.01.2023
18;15;2;Budzyń;01.01.2023
18;15;2;Czekaj;01.01.2023
18;15;2;Folwark;01.01.2023
18;15;2;Gajówka;01.01.2023
18;15;2;Podlesie Skrzyszowskie;01.01.2023
18;15;2;Zamoście;01.01.2023
18;15;2;Zdżary;01.01.2023
18;15;2;Bór;01.01.2023
18;15;2;Wołowa;01.01.2023
18;15;2;Zdżary;01.01.2023
18;11;7;Biały Bór;01.01.2023
18;11;7;Błonie;01.01.2023
18;11;7;Grabówka;01.01.2023
18;11;7;Pniaki;01.01.2023
18;11;7;Poręby;01.01.2023
18;11;7;Zarzecze;01.01.2023
18;11;7;Sokole;01.01.2023
18;11;7;Błonie;01.01.2023
18;11;7;Berdechów;01.01.2023
18;11;7;Kąty;01.01.2023
18;11;7;Łysa Góra;01.01.2023
18;11;7;Szczyry;01.01.2023
18;11;7;Wólka Błońska;01.01.2023
18;11;7;Dobrynin;01.01.2023
18;11;7;Debrzyna;01.01.2023
18;11;7;Grądy;01.01.2023
18;11;7;Ruda;01.01.2023
18;11;7;Zastawie;01.01.2023
18;11;7;Kozłówki;01.01.2023
18;11;7;Kiełków;01.01.2023
18;11;7;Berdechów;01.01.2023
18;11;7;Kąty;01.01.2023
18;11;7;Kochanówka;01.01.2023
18;11;7;Kolonia;01.01.2023
18;11;7;Miasteczko;01.01.2023
18;11;7;Wychylówka;01.01.2023
18;11;7;Łączki Brzeskie;01.01.2023
18;11;7;Górka;01.01.2023
18;11;7;Kolonia;01.01.2023
18;11;7;Miasteczko;01.01.2023
18;11;7;Poręby Kądzielskie;01.01.2023
18;11;7;Poręby Nagoskie;01.01.2023
18;11;7;Poręby Wylowskie;01.01.2023
18;11;7;Stare;01.01.2023
18;11;7;Zagrody;01.01.2023
18;11;7;Podole;01.01.2023
18;11;7;Kmiecie;01.01.2023
18;11;7;Podlesie;01.01.2023
18;11;7;Zagrody;01.01.2023
18;11;7;Wólka Podolska;01.01.2023
18;11;7;Przecław;01.01.2023
18;11;7;Fenedyk;01.01.2023
18;11;7;Podlesie;01.01.2023
18;11;7;Podzamcze;01.01.2023
18;11;7;Skotnia;01.01.2023
18;11;7;Wenecja;01.01.2023
18;11;7;Zacisze;01.01.2023
18;11;7;Zamek;01.01.2023
18;11;7;Rzemień;01.01.2023
18;11;7;Koniec;01.01.2023
18;11;7;Lisiarnia;01.01.2023
18;11;7;Rejowiec;01.01.2023
18;11;7;Za Torem;01.01.2023
18;11;7;Białe;01.01.2023
18;11;7;Papiernia;01.01.2023
18;11;7;Tuszyma;01.01.2023
18;11;7;Błonie;01.01.2023
18;11;7;Chęcin;01.01.2023
18;11;7;Dąbie;01.01.2023
18;11;7;Gumienice;01.01.2023
18;11;7;Kolonia;01.01.2023
18;11;7;Kolonia pod Rzemieniem;01.01.2023
18;11;7;Pikułówka;01.01.2023
18;11;7;Wylów;01.01.2023
18;11;7;Kądziołki;01.01.2023
18;11;7;Kąty;01.01.2023
18;11;7;Poręby;01.01.2023
18;11;7;Zaborcze;01.01.2023
18;11;7;Borki;01.01.2023
18;11;7;Podlesie;01.01.2023
18;11;7;Wola;01.01.2023
18;10;6;Rakszawa;01.01.2023
18;10;6;Basakówka;01.01.2023
18;10;6;Bieleckówka;01.01.2023
18;10;6;Dymarka;01.01.2023
18;10;6;Kościelne;01.01.2023
18;10;6;Nowe Pola;01.01.2023
18;10;6;Rąbany Gościniec;01.01.2023
18;10;6;Strachocin;01.01.2023
18;10;6;Środek;01.01.2023
18;10;6;Wołochy;01.01.2023
18;10;6;Kąty Rakszawskie;01.01.2023
18;10;6;Pod Brzózą;01.01.2023
18;10;6;Podgrabina;01.01.2023
18;10;6;Potok;01.01.2023
18;10;6;Węgliska;01.01.2023
18;10;6;Nowe Pola;01.01.2023
18;10;6;Wydrze;01.01.2023
18;10;6;Julin;01.01.2023
18;10;6;Kąty Wydrzańskie;01.01.2023
18;10;6;Potoki;01.01.2023
18;6;5;Korczowiska;01.01.2023
18;6;5;Biedaczów;01.01.2023
18;6;5;Mazury;01.01.2023
18;6;5;Ług;01.01.2023
18;6;5;Mokrzyszów;01.01.2023
18;6;5;Olszowe;01.01.2023
18;6;5;Zmysłów;01.01.2023
18;6;5;Raniżów;01.01.2023
18;6;5;Borki;01.01.2023
18;6;5;Lisy;01.01.2023
18;6;5;Plackówka;01.01.2023
18;6;5;Sudoły;01.01.2023
18;6;5;Wakochy;01.01.2023
18;6;5;Wilki;01.01.2023
18;6;5;Krzaki Wolskie;01.01.2023
18;6;5;Zembrza;01.01.2023
18;6;5;Staniszewskie;01.01.2023
18;6;5;Wola Raniżowska;01.01.2023
18;6;5;Poręby Wolskie;01.01.2023
18;6;5;Stece;01.01.2023
18;6;5;Zielonka;01.01.2023
18;6;5;Badunie;01.01.2023
18;6;5;Bąki;01.01.2023
18;6;5;Piaski;01.01.2023
18;6;5;Zadworze;01.01.2023
18;6;5;Kąty;01.01.2023
18;6;5;Posuchy;01.01.2023
18;6;5;Turka;01.01.2023
18;15;3;Brzezówka;01.01.2023
18;15;3;Kąty;01.01.2023
18;15;3;Pogorzałki;01.01.2023
18;15;3;Zakościele;01.01.2023
18;15;3;Potoki;01.01.2023
18;15;3;Chechły;01.01.2023
18;15;3;Część od Brzezówki;01.01.2023
18;15;3;Dział;01.01.2023
18;15;3;Głodna Góra;01.01.2023
18;15;3;Podsłońce;01.01.2023
18;15;3;Wiatrówki;01.01.2023
18;15;3;Borki;01.01.2023
18;15;3;Poręby;01.01.2023
18;15;3;Rędziny;01.01.2023
18;15;3;Rzeki;01.01.2023
18;15;3;Gnojnica;01.01.2023
18;15;3;Czujek;01.01.2023
18;15;3;Dolna Gnojnica;01.01.2023
18;15;3;Domaradz Duży;01.01.2023
18;15;3;Domaradz Mały;01.01.2023
18;15;3;Brzyzna Górna;01.01.2023
18;15;3;Wola Gnojnicka;01.01.2023
18;15;3;Budy;01.01.2023
18;15;3;Lipnica;01.01.2023
18;15;3;Namirówki;01.01.2023
18;15;3;Podlas;01.01.2023
18;15;3;Lubzina;01.01.2023
18;15;3;Za Torem;01.01.2023
18;15;3;Buczyna;01.01.2023
18;15;3;Góry;01.01.2023
18;15;3;Przymiarki;01.01.2023
18;15;3;Sepnica;01.01.2023
18;15;3;Łączki Kucharskie;01.01.2023
18;15;3;Bokocie;01.01.2023
18;15;3;Podgórze;01.01.2023
18;15;3;Budy;01.01.2023
18;15;3;Kalitówki;01.01.2023
18;15;3;Łopuchowa;01.01.2023
18;15;3;Mostki;01.01.2023
18;15;3;Niedźwiada Druga;01.01.2023
18;15;3;Mała;01.01.2023
18;15;3;Budzikówka;01.01.2023
18;15;3;Dział;01.01.2023
18;15;3;Dziedzicówka;01.01.2023
18;15;3;Góra;01.01.2023
18;15;3;Granice;01.01.2023
18;15;3;Jamszcze;01.01.2023
18;15;3;Kamieniec;01.01.2023
18;15;3;Kociemyśl;01.01.2023
18;15;3;Madejówka;01.01.2023
18;15;3;Miasto;01.01.2023
18;15;3;Miklosówka;01.01.2023
18;15;3;Od Braciejowej;01.01.2023
18;15;3;Orkiszówka;01.01.2023
18;15;3;Piterówka;01.01.2023
18;15;3;Pod Pomnik;01.01.2023
18;15;3;Podjamszcze;01.01.2023
18;15;3;Podkociomyśle;01.01.2023
18;15;3;Porąbka;01.01.2023
18;15;3;Pustki;01.01.2023
18;15;3;Rzeki;01.01.2023
18;15;3;Zagórze;01.01.2023
18;15;3;Niedźwiada;01.01.2023
18;15;3;Budy;01.01.2023
18;15;3;Krzemienica;01.01.2023
18;15;3;Łupiny;01.01.2023
18;15;3;Niedźwiada Dolna;01.01.2023
18;15;3;Niedźwiada Górna;01.01.2023
18;15;3;Niziny;01.01.2023
18;15;3;Osiny;01.01.2023
18;15;3;Polska;01.01.2023
18;15;3;Rędziny;01.01.2023
18;15;3;Rozdole;01.01.2023
18;15;3;Rzeki;01.01.2023
18;15;3;Stawki;01.01.2023
18;15;3;Okonin;01.01.2023
18;15;3;Na Stronie;01.01.2023
18;15;3;Witkowice;01.01.2023
18;15;3;Kolonia;01.01.2023
18;15;4;Będziemyśl;01.01.2023
18;15;4;Góry;01.01.2023
18;15;4;Grudna;01.01.2023
18;15;4;Pod Koleją;01.01.2023
18;15;4;Boreczek;01.01.2023
18;15;4;Kalwaria;01.01.2023
18;15;4;Łuski;01.01.2023
18;15;4;Pasieki;01.01.2023
18;15;4;Wisy;01.01.2023
18;15;4;Borek Wielki;01.01.2023
18;15;4;Grobla;01.01.2023
18;15;4;Kolonia;01.01.2023
18;15;4;Poręby;01.01.2023
18;15;4;Zarzecze;01.01.2023
18;15;4;Cierpisz;01.01.2023
18;15;4;Na Górce;01.01.2023
18;15;4;Za Cegielnią;01.01.2023
18;15;4;Czarna Sędziszowska;01.01.2023
18;15;4;Bór;01.01.2023
18;15;4;Folwark;01.01.2023
18;15;4;Jasień;01.01.2023
18;15;4;Majdan;01.01.2023
18;15;4;Mały Jasień;01.01.2023
18;15;4;Nowa Wieś;01.01.2023
18;15;4;Podkościele;01.01.2023
18;15;4;Ostrów;01.01.2023
18;15;4;Piekło;01.01.2023
18;15;4;Podboreczek;01.01.2023
18;15;4;Wólka;01.01.2023
18;15;4;Zaleśnictwo;01.01.2023
18;15;4;Stara Wieś;01.01.2023
18;15;4;Zabłocie;01.01.2023
18;15;4;Góra Ropczycka;01.01.2023
18;15;4;Budy;01.01.2023
18;15;4;Nawsie;01.01.2023
18;15;4;Kawęczyn Sędziszowski;01.01.2023
18;15;4;Księżomost;01.01.2023
18;15;4;Klęczany;01.01.2023
18;15;4;Budy;01.01.2023
18;15;4;Majdan;01.01.2023
18;15;4;Krzywa;01.01.2023
18;15;4;Zatybrze;01.01.2023
18;15;4;Bukowina;01.01.2023
18;15;4;Poręby Pierwsze;01.01.2023
18;15;4;Poręby Drugie;01.01.2023
18;15;4;Ruda;01.01.2023
18;15;4;Zagacie;01.01.2023
18;15;4;Zajezierze;01.01.2023
18;15;4;Knieja;01.01.2023
18;15;4;Poręby;01.01.2023
18;15;4;Szkodna;01.01.2023
18;15;4;Budy;01.01.2023
18;15;4;Kujdówka;01.01.2023
18;15;4;Łabajówka;01.01.2023
18;15;4;Pańskie;01.01.2023
18;15;4;Wójcikówka;01.01.2023
18;15;4;Zapadziska;01.01.2023
18;15;4;Wolica Ługowa;01.01.2023
18;15;4;Przy Rzece;01.01.2023
18;15;4;Podlesie;01.01.2023
18;15;4;Wolica Piaskowa;01.01.2023
18;15;4;Ogrody;01.01.2023
18;15;4;Rędziny;01.01.2023
18;15;4;Wisy;01.01.2023
18;15;4;Załuże;01.01.2023
18;15;4;Zamłynie;01.01.2023
18;15;4;Potok;01.01.2023
18;15;4;Zagorzyce;01.01.2023
18;15;4;Browar;01.01.2023
18;15;4;Budzisz Zagorzański;01.01.2023
18;15;4;Dolne Zagorzyce;01.01.2023
18;15;4;Górne Zagorzyce;01.01.2023
18;15;4;Lipie;01.01.2023
18;15;4;Malskówka;01.01.2023
18;15;4;Na Dziale;01.01.2023
18;15;4;Nowarka;01.01.2023
18;15;4;Podlasek;01.01.2023
18;15;4;Pola;01.01.2023
18;15;4;Przymiarki;01.01.2023
18;15;4;Pustki;01.01.2023
18;15;4;Rzeki;01.01.2023
18;15;4;Sobótki;01.01.2023
18;15;4;Tarnów;01.01.2023
18;15;4;Zamoście;01.01.2023
18;16;11;Górno;01.01.2023
18;16;11;Dołęga;01.01.2023
18;16;11;Meszne;01.01.2023
18;16;11;Rękaw;01.01.2023
18;16;11;Zaborze;01.01.2023
18;16;11;Markowizna;01.01.2023
18;16;11;Cegielnia;01.01.2023
18;16;11;Pod Dworem;01.01.2023
18;16;11;Pod Turzą;01.01.2023
18;16;11;Nienadówka;01.01.2023
18;16;11;Nienadówka Dolna;01.01.2023
18;16;11;Nienadówka Górna;01.01.2023
18;16;11;Podlas;01.01.2023
18;16;11;Podmłynie;01.01.2023
18;16;11;Poręby;01.01.2023
18;16;11;Trzeboś;01.01.2023
18;16;11;Budy;01.01.2023
18;16;11;Trzeboś Dolna;01.01.2023
18;16;11;Trzeboś Górna;01.01.2023
18;16;11;Trzeboś-Podlas;01.01.2023
18;16;11;Mościny;01.01.2023
18;16;11;Podlesie;01.01.2023
18;16;11;Trzebuska;01.01.2023
18;16;11;Dworzysko;01.01.2023
18;16;11;Majdan;01.01.2023
18;16;11;Pod Lasem;01.01.2023
18;16;11;Podławki;01.01.2023
18;16;11;Podnionadówka;01.01.2023
18;16;11;Kąty Trzebuskie;01.01.2023
18;16;11;Turza;01.01.2023
18;16;11;Górki;01.01.2023
18;16;11;Nowa Turza;01.01.2023
18;16;11;Stara Turza;01.01.2023
18;16;11;Turza-Zalas;01.01.2023
18;16;11;Wólka Niedźwiedzka;01.01.2023
18;16;11;Budy;01.01.2023
18;16;11;Budy za Lasem;01.01.2023
18;16;11;Gęsiówka;01.01.2023
18;16;11;Kępa;01.01.2023
18;16;11;Kosaki;01.01.2023
18;16;11;Kuduki;01.01.2023
18;16;11;Marynin;01.01.2023
18;16;11;Siciarska;01.01.2023
18;16;11;Wólka Sokołowska;01.01.2023
18;16;11;Majdan;01.01.2023
18;6;6;Kopcie;01.01.2023
18;6;6;Górale;01.01.2023
18;6;6;Gutowiec;01.01.2023
18;6;6;Poddębina;01.01.2023
18;6;6;Podłężniówka;01.01.2023
18;6;6;Rogacz;01.01.2023
18;6;6;Sobale;01.01.2023
18;6;6;Sobolów;01.01.2023
18;6;6;Stare Kopcie;01.01.2023
18;6;6;Tęcze;01.01.2023
18;6;6;Wysokoniwka;01.01.2023
18;6;6;Zagórcze;01.01.2023
18;6;6;Żarkowina;01.01.2023
18;6;6;Lipnica;01.01.2023
18;6;6;Góry;01.01.2023
18;6;6;Zagrody;01.01.2023
18;6;6;Brzycholina;01.01.2023
18;6;6;Józefów;01.01.2023
18;6;6;Mechowiec;01.01.2023
18;6;6;Podlas;01.01.2023
18;6;6;Ruda;01.01.2023
18;6;6;Zagrody;01.01.2023
18;6;6;Nowy Dzikowiec;01.01.2023
18;6;6;Osia Góra;01.01.2023
18;6;6;Płazówka;01.01.2023
18;6;6;Kąty;01.01.2023
18;6;6;Księżyzna;01.01.2023
18;6;6;Zagrody;01.01.2023
18;6;6;Dzikowiec;01.01.2023
18;6;6;Dzikowiec Dolny;01.01.2023
18;6;6;Dzikowiec Górny;01.01.2023
18;6;6;Przedmieście;01.01.2023
18;6;6;Zadworze;01.01.2023
18;6;6;Wilcza Wola;01.01.2023
18;6;6;Bednarze;01.01.2023
18;6;6;Brzóza;01.01.2023
18;6;6;Dule;01.01.2023
18;6;6;Guściory;01.01.2023
18;6;6;Jaśkowe;01.01.2023
18;6;6;Karby;01.01.2023
18;6;6;Kijanki;01.01.2023
18;6;6;Kolaniska;01.01.2023
18;6;6;Kurzacze;01.01.2023
18;6;6;Łąkieć;01.01.2023
18;6;6;Majdańskie;01.01.2023
18;6;6;Maziarnia;01.01.2023
18;6;6;Pniaki;01.01.2023
18;6;6;Puzie;01.01.2023
18;6;6;Rębisze;01.01.2023
18;6;6;Serafiny;01.01.2023
18;6;6;Spie;01.01.2023
18;6;6;Sudoły;01.01.2023
18;6;6;Szczęchy;01.01.2023
18;6;6;Szwedy;01.01.2023
18;6;6;Zapole;01.01.2023
18;6;6;Zaruda;01.01.2023
18;6;6;Zmysłów;01.01.2023
18;19;4;Bonarówka;01.01.2023
18;19;4;Budy Wysockie;01.01.2023
18;19;4;Dół;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;Nad Spółdzielnią;01.01.2023
18;19;4;Od Krasnej;01.01.2023
18;19;4;Brzeżanka;01.01.2023
18;19;4;Drugie Budy;01.01.2023
18;19;4;Granice;01.01.2023
18;19;4;Niebylec;01.01.2023
18;19;4;Paryja;01.01.2023
18;19;4;Pierwsza Buda;01.01.2023
18;19;4;Podlas;01.01.2023
18;19;4;Za Karczmą;01.01.2023
18;19;4;Dobrzechów;01.01.2023
18;19;4;Budy Dobrzechowskie;01.01.2023
18;19;4;Cegielnia;01.01.2023
18;19;4;Dół;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;Granica;01.01.2023
18;19;4;Kolonia;01.01.2023
18;19;4;Markoszczówka;01.01.2023
18;19;4;Gbiska;01.01.2023
18;19;4;Dryjówka;01.01.2023
18;19;4;Paryje;01.01.2023
18;19;4;Pod Przylaskiem;01.01.2023
18;19;4;Przylaski;01.01.2023
18;19;4;Za Górą;01.01.2023
18;19;4;Glinik Charzewski;01.01.2023
18;19;4;Bebrówka;01.01.2023
18;19;4;Budy;01.01.2023
18;19;4;Dół;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;Paciep;01.01.2023
18;19;4;Pałysówka;01.01.2023
18;19;4;Sołtysie;01.01.2023
18;19;4;Środek;01.01.2023
18;19;4;Za Wodą;01.01.2023
18;19;4;Glinik Zaborowski;01.01.2023
18;19;4;Domaradz;01.01.2023
18;19;4;Dół;01.01.2023
18;19;4;Duży Podlas;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;Kąty;01.01.2023
18;19;4;Kolonia;01.01.2023
18;19;4;Łąki;01.01.2023
18;19;4;Mały Podlas;01.01.2023
18;19;4;Godowa;01.01.2023
18;19;4;Dół;01.01.2023
18;19;4;Gacówka;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;Kalwaria;01.01.2023
18;19;4;Kiełpiny;01.01.2023
18;19;4;Kularzykówka;01.01.2023
18;19;4;Moskalówka;01.01.2023
18;19;4;Piraczkówka;01.01.2023
18;19;4;Pod Lasem;01.01.2023
18;19;4;Pod Lipką;01.01.2023
18;19;4;Pod Wielką Górą;01.01.2023
18;19;4;Podlas;01.01.2023
18;19;4;Skała;01.01.2023
18;19;4;Tamta Strona;01.01.2023
18;19;4;Za Polem;01.01.2023
18;19;4;Zagórze;01.01.2023
18;19;4;Grodzisko;01.01.2023
18;19;4;Budy;01.01.2023
18;19;4;Dół;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;Łętownia;01.01.2023
18;19;4;Tropie;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;W Dole;01.01.2023
18;19;4;Wysoka Strzyżowska;01.01.2023
18;19;4;Budy Pod Bonarówką;01.01.2023
18;19;4;Budy Pod Brzeżanką;01.01.2023
18;19;4;Debrza;01.01.2023
18;19;4;Draby;01.01.2023
18;19;4;Dział;01.01.2023
18;19;4;Golcówka;01.01.2023
18;19;4;Granice;01.01.2023
18;19;4;Grodeczna;01.01.2023
18;19;4;Halicz;01.01.2023
18;19;4;Kozak;01.01.2023
18;19;4;Michałówka;01.01.2023
18;19;4;Mroczka;01.01.2023
18;19;4;Niebylec;01.01.2023
18;19;4;Pod Gbiskami;01.01.2023
18;19;4;Poręby;01.01.2023
18;19;4;Sękówka;01.01.2023
18;19;4;Stodolina;01.01.2023
18;19;4;Wajdziszka;01.01.2023
18;19;4;Wapieńki;01.01.2023
18;19;4;Zawadka;01.01.2023
18;19;4;Dół;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;Żarnowa;01.01.2023
18;19;4;Duże Łazy;01.01.2023
18;19;4;Góra;01.01.2023
18;19;4;Koło Brydów;01.01.2023
18;19;4;Małe Łazy;01.01.2023
18;19;4;Odebraniec;01.01.2023
18;19;4;Rędziniaki;01.01.2023
18;19;4;Walęgówki;01.01.2023
18;19;4;Wielkie Pole;01.01.2023
18;19;4;Za Wodą;01.01.2023
18;19;4;Żyznów;01.01.2023
18;19;4;Budy;01.01.2023
18;19;4;Gąsierówki;01.01.2023
18;19;4;Granica;01.01.2023
18;19;4;Kisielnice;01.01.2023
18;19;4;Pawłopol;01.01.2023
18;19;4;Pod Wiśnią Górą;01.01.2023
18;19;4;Podlesie;01.01.2023
18;19;4;Siwa Glina;01.01.2023
18;19;4;Zagórze;01.01.2023
18;16;12;Błędowa Zgłobieńska;01.01.2023
18;16;12;Dół;01.01.2023
18;16;12;Góra;01.01.2023
18;16;12;Nowa Wieś;01.01.2023
18;16;12;Obszar;01.01.2023
18;16;12;Lasek;01.01.2023
18;16;12;Bratkowice;01.01.2023
18;16;12;Blich;01.01.2023
18;16;12;Bugaj;01.01.2023
18;16;12;Cieniaki;01.01.2023
18;16;12;Czekaj;01.01.2023
18;16;12;Klepak;01.01.2023
18;16;12;Koniec;01.01.2023
18;16;12;Kopalina;01.01.2023
18;16;12;Krzaki;01.01.2023
18;16;12;Piaski;01.01.2023
18;16;12;Przywary;01.01.2023
18;16;12;Sitkówka;01.01.2023
18;16;12;Skworcza;01.01.2023
18;16;12;Zapole;01.01.2023
18;16;12;Zastawie;01.01.2023
18;16;12;Dębry;01.01.2023
18;63;1;Bzianka;01.01.2023
18;16;12;Dąbrowa;01.01.2023
18;16;12;Dół;01.01.2023
18;16;12;Kolonia;01.01.2023
18;16;12;Na Dąbrach;01.01.2023
18;16;12;Na Gościńcu;01.01.2023
18;16;12;Na Górce;01.01.2023
18;16;12;Środek;01.01.2023
18;16;12;W Górach;01.01.2023
18;16;12;Mrowla;01.01.2023
18;16;12;Bajor;01.01.2023
18;16;12;Cierpisz;01.01.2023
18;16;12;Gęsiówka;01.01.2023
18;16;12;Rajchy;01.01.2023
18;16;12;Otoka;01.01.2023
18;63;1;Dworzysko;01.01.2023
18;63;1;Górka;01.01.2023
18;63;1;Przybyszówka Dolna;01.01.2023
18;63;1;Przybyszówka Górna;01.01.2023
18;63;1;Pustki;01.01.2023
18;63;1;Świdrówka;01.01.2023
18;16;12;Rudna Wielka;01.01.2023
18;16;12;Gać;01.01.2023
18;16;12;Świlcza;01.01.2023
18;16;12;Chałupki;01.01.2023
18;16;12;Góra od Kościoła;01.01.2023
18;16;12;Góra Zachodnia;01.01.2023
18;16;12;Góra za Ławą;01.01.2023
18;16;12;Mała Strona;01.01.2023
18;16;12;Wielka Strona;01.01.2023
18;16;12;Za Koleją;01.01.2023
18;16;12;Kamyszyn;01.01.2023
18;16;12;Trzciana;01.01.2023
18;16;12;Dół;01.01.2023
18;16;12;Maciejówka;01.01.2023
18;16;12;Podgórze;01.01.2023
18;16;12;Strona Kmieca;01.01.2023
18;16;12;Za Koleją;01.01.2023
18;16;12;Zagrody;01.01.2023
18;16;12;Słotwinka;01.01.2023
18;16;12;Woliczka;01.01.2023
18;16;12;Chodyrówka;01.01.2023
18;16;12;Dworzysko;01.01.2023
18;16;12;Kurzejówka;01.01.2023
18;16;12;Miśtówka;01.01.2023
18;16;13;Jasionka;01.01.2023
18;16;13;Brodkowice;01.01.2023
18;16;13;Gliniaki;01.01.2023
18;16;13;Kmiecie;01.01.2023
18;16;13;Podmalce;01.01.2023
18;16;13;Zagrody;01.01.2023
18;16;13;Gęsiówka;01.01.2023
18;16;13;Kamionka;01.01.2023
18;16;13;Łąka;01.01.2023
18;16;13;Na Polu;01.01.2023
18;16;13;Spiny;01.01.2023
18;16;13;Zagrody;01.01.2023
18;16;13;Zagumnie;01.01.2023
18;16;13;Zaprzyrwie;01.01.2023
18;16;13;Łukawiec;01.01.2023
18;16;13;Jatki;01.01.2023
18;16;13;Kłapówka;01.01.2023
18;16;13;Łukawiec Dolny;01.01.2023
18;16;13;Łukawiec Górny;01.01.2023
18;16;13;Ulice;01.01.2023
18;16;13;Zagrody;01.01.2023
18;16;13;Nowa Wieś;01.01.2023
18;16;13;Budy;01.01.2023
18;16;13;Góry;01.01.2023
18;16;13;Kozice;01.01.2023
18;16;13;Nowa Wieś Staromiejska;01.01.2023
18;16;13;Nowa Wieś Zaczerska;01.01.2023
18;16;13;Stobierna;01.01.2023
18;16;13;Dół;01.01.2023
18;16;13;Kmiecice;01.01.2023
18;16;13;Krzywe;01.01.2023
18;16;13;Pod Arendą;01.01.2023
18;16;13;Pod Lasem;01.01.2023
18;16;13;Podedwór;01.01.2023
18;16;13;Poręby;01.01.2023
18;16;13;Sitarka;01.01.2023
18;16;13;Zagrody;01.01.2023
18;16;13;Tajęcina;01.01.2023
18;16;13;Terliczka;01.01.2023
18;16;13;Budy;01.01.2023
18;16;13;Księżaki;01.01.2023
18;16;13;Zagrody;01.01.2023
18;16;13;Trzebownisko;01.01.2023
18;16;13;Na Łaniu;01.01.2023
18;16;13;Na Ujezdnem;01.01.2023
18;16;13;Pasternik;01.01.2023
18;16;13;Przy Moście;01.01.2023
18;16;13;Spiny;01.01.2023
18;16;13;Zadworze;01.01.2023
18;16;13;Zagumnie;01.01.2023
18;16;13;Zawodzie;01.01.2023
18;16;13;Wólka Podleśna;01.01.2023
18;16;13;Budy;01.01.2023
18;16;13;Krzaki;01.01.2023
18;16;13;Morgi;01.01.2023
18;16;13;Podlesie;01.01.2023
18;16;13;Zagrody;01.01.2023
18;16;13;Zaczernie;01.01.2023
18;16;13;Podedwór;01.01.2023
18;16;13;Podkościół;01.01.2023
18;16;13;Żabiniec;01.01.2023
18;16;13;Górka Zaczerska;01.01.2023
18;11;9;Babicha;01.01.2023
18;11;9;Budy;01.01.2023
18;11;9;Kolonia;01.01.2023
18;11;9;Majdanek;01.01.2023
18;11;9;Zarzecze;01.01.2023
18;11;9;Borki Nizińskie;01.01.2023
18;11;9;Pod Kościołem;01.01.2023
18;11;4;Brzyście;01.01.2023
18;11;4;Kolonia;01.01.2023
18;11;9;Dębiaki;01.01.2023
18;11;9;Biedaczów;01.01.2023
18;11;9;Chyki;01.01.2023
18;11;9;Górscy;01.01.2023
18;11;9;Jacyki;01.01.2023
18;11;9;Smoły;01.01.2023
18;11;9;Czajkowa;01.01.2023
18;11;9;Błonie;01.01.2023
18;11;9;Bór;01.01.2023
18;11;9;Dwór;01.01.2023
18;11;9;Mazury;01.01.2023
18;11;9;Michałówki;01.01.2023
18;11;9;Piachy;01.01.2023
18;11;9;Pod Lasem;01.01.2023
18;11;9;Pod Sarnowem;01.01.2023
18;11;9;Pod Szkołą;01.01.2023
18;11;9;Sowy;01.01.2023
18;11;9;Grochowe;01.01.2023
18;11;9;Antońka;01.01.2023
18;11;9;Chruściele;01.01.2023
18;11;9;Dęby;01.01.2023
18;11;9;Fraski;01.01.2023
18;11;9;Goźlin;01.01.2023
18;11;9;Kozikówka;01.01.2023
18;11;9;Krokusie;01.01.2023
18;11;9;Matysy;01.01.2023
18;11;9;Światy;01.01.2023
18;11;9;Trele;01.01.2023
18;11;9;Węglarka;01.01.2023
18;11;9;Jaślany;01.01.2023
18;11;9;Błonie;01.01.2023
18;11;9;Bugaj;01.01.2023
18;11;9;Dwór;01.01.2023
18;11;9;Głazy;01.01.2023
18;11;9;Koniec;01.01.2023
18;11;9;Pożoga;01.01.2023
18;11;9;Józefów;01.01.2023
18;11;4;Kliszów;01.01.2023
18;11;4;Kobzajsk;01.01.2023
18;11;4;Kolonia;01.01.2023
18;11;4;Podkościele;01.01.2023
18;11;4;Wątok;01.01.2023
18;11;4;Krzemienica;01.01.2023
18;11;4;Górki;01.01.2023
18;11;4;Małe Górki;01.01.2023
18;11;9;Ławnica;01.01.2023
18;11;9;Piaski;01.01.2023
18;11;9;Podgórze;01.01.2023
18;11;9;Rudziska;01.01.2023
18;11;9;Rzeka;01.01.2023
18;11;9;Malinie;01.01.2023
18;11;9;Błonie;01.01.2023
18;11;9;Frankówka;01.01.2023
18;11;9;Majdanek;01.01.2023
18;11;9;Malinie Duże;01.01.2023
18;11;9;Malinie Małe;01.01.2023
18;11;9;Malinie-Tuczarnia;01.01.2023
18;11;4;Młodochów;01.01.2023
18;11;4;Mały Młodochów;01.01.2023
